    2.41382      0.041906
    2.41874      0.043098
    2.42367      0.045880
    2.42860      0.044420
    2.43352      0.042884
    2.43845      0.043987
    2.44337      0.042881
    2.44830      0.043754
    2.45323      0.044447
    2.45815      0.042385
    2.46308      0.043020
    2.46800      0.040925
    2.47293      0.041520
    2.47786      0.041169
    2.48278      0.043104
    2.48771      0.043594
    2.49264      0.043383
    2.49756      0.042334
    2.50249      0.044386
    2.50741      0.045109
    2.51234      0.043980
    2.51727      0.044698
    2.52219      0.045601
    2.52712      0.044186
    2.53204      0.044234
    2.53697      0.044681
    2.54190      0.044778
    2.54682      0.043610
    2.55175      0.041337
    2.55668      0.040546
    2.56160      0.041514
    2.56653      0.041563
    2.57145      0.040521
    2.57638      0.042272
    2.58131      0.040599
    2.58623      0.041590
    2.59116      0.039523
    2.59608      0.040018
    2.60101      0.041185
    2.60594      0.041073
    2.61086      0.039901
    2.61579      0.043021
    2.62072      0.040408
    2.62564      0.043928
    2.63057      0.040793
    2.63549      0.041041
    2.64042      0.039595
    2.64535      0.041661
    2.65027      0.041711
    2.65520      0.043685
    2.66013      0.042383
    2.66505      0.041730
    2.66998      0.040636
    2.67490      0.042084
    2.67983      0.042113
    2.68476      0.042421
    2.68968      0.044049
    2.69461      0.043524
    2.69953      0.043422
    2.70446      0.043824
    2.70939      0.041626
    2.71431      0.044110
    2.71924      0.044296
    2.72417      0.041929
    2.72909      0.043311
    2.73402      0.042431
    2.73894      0.043825
    2.74387      0.043681
    2.74880      0.043156
    2.75372      0.043910
    2.75865      0.040759
    2.76357      0.043348
    2.76850      0.043499
    2.77343      0.042745
    2.77835      0.043427
    2.78328      0.042055
    2.78821      0.044310
    2.79313      0.041272
    2.79806      0.044436
    2.80298      0.044073
    2.80791      0.045360
    2.81284      0.045176
    2.81776      0.042835
    2.82269      0.043313
    2.82761      0.046460
    2.83254      0.041768
    2.83747      0.044546
    2.84239      0.044344
    2.84732      0.047308
    2.85225      0.043331
    2.85717      0.044418
    2.86210      0.044179
    2.86702      0.045165
    2.87195      0.044546
    2.87688      0.045739
    2.88180      0.046283
    2.88673      0.049061
    2.89165      0.047874
    2.89658      0.046586
    2.90151      0.048532
    2.90643      0.046966
    2.91136      0.050235
    2.91629      0.048959
    2.92121      0.046610
    2.92614      0.048174
    2.93106      0.048924
    2.93599      0.046270
    2.94092      0.048422
    2.94584      0.047897
    2.95077      0.048367
    2.95569      0.047121
    2.96062      0.049477
    2.96555      0.047385
    2.97047      0.048081
    2.97540      0.049045
    2.98033      0.048435
    2.98525      0.047299
    2.99018      0.049621
    2.99510      0.050247
    3.00003      0.048924
    3.00496      0.048459
    3.00988      0.047882
    3.01481      0.049726
    3.01973      0.049929
    3.02466      0.050968
    3.02959      0.051837
    3.03451      0.048310
    3.03944      0.049986
    3.04437      0.049781
    3.04929      0.050411
    3.05422      0.050109
    3.05914      0.048652
    3.06407      0.051750
    3.06900      0.051162
    3.07392      0.047541
    3.07885      0.045934
    3.08377      0.045708
    3.08870      0.048125
    3.09363      0.045542
    3.09855      0.050553
    3.10348      0.045748
    3.10841      0.044300
    3.11333      0.045309
    3.11826      0.043196
    3.12318      0.044648
    3.12811      0.045565
    3.13304      0.043446
    3.13796      0.041360
    3.14289      0.048976
    3.14781      0.044079
    3.15274      0.044825
    3.15767      0.047179
    3.16259      0.045661
    3.16752      0.044550
    3.17245      0.042880
    3.17737      0.046070
    3.18230      0.047550
    3.18722      0.050197
    3.19215      0.047097
    3.19708      0.046824
    3.20200      0.044449
    3.20693      0.047339
    3.21185      0.046283
    3.21678      0.049024
    3.22171      0.045432
    3.22663      0.049191
    3.23156      0.047396
    3.23649      0.049889
    3.24141      0.048866
    3.24634      0.047971
    3.25126      0.047317
    3.25619      0.046845
    3.26112      0.047983
    3.26604      0.047520
    3.27097      0.045898
    3.27589      0.046689
    3.28082      0.047376
    3.28575      0.048987
    3.29067      0.047634
    3.29560      0.050191
    3.30053      0.048638
    3.30545      0.049428
    3.31038      0.050635
    3.31530      0.049168
    3.32023      0.048313
    3.32516      0.048671
    3.33008      0.049751
    3.33501      0.049829
    3.33993      0.046627
    3.34486      0.048091
    3.34979      0.048215
    3.35471      0.050926
    3.35964      0.050109
    3.36457      0.051174
    3.36949      0.049502
    3.37442      0.051646
    3.37934      0.051348
    3.38427      0.050519
    3.38920      0.050579
    3.39412      0.051083
    3.39905      0.049206
    3.40397      0.051303
    3.40890      0.051479
    3.41383      0.050065
    3.41875      0.050864
    3.42368      0.053823
    3.42861      0.050932
    3.43353      0.054850
    3.43846      0.049509
    3.44338      0.050218
    3.44831      0.050966
    3.45324      0.055428
    3.45816      0.051729
    3.46309      0.051460
    3.46801      0.052376
    3.47294      0.055148
    3.47787      0.053869
    3.48279      0.052891
    3.48772      0.052240
    3.49265      0.053387
    3.49757      0.052196
    3.50250      0.055106
    3.50742      0.050953
    3.51235      0.053904
    3.51728      0.055390
    3.52220      0.056073
    3.52713      0.055689
    3.53205      0.054760
    3.53698      0.057166
    3.54191      0.056479
    3.54683      0.054273
    3.55176      0.054682
    3.55669      0.055026
    3.56161      0.053921
    3.56654      0.054508
    3.57146      0.055854
    3.57639      0.055562
    3.58132      0.054950
    3.58624      0.055557
    3.59117      0.056265
    3.59609      0.055542
    3.60102      0.055910
    3.60595      0.049020
    3.61087      0.049018
    3.61580      0.046385
    3.62073      0.046650
    3.62565      0.040795
    3.63058      0.039236
    3.63550      0.027356
    3.64043      0.027260
    3.64536      0.023995
    3.65028      0.024368
    3.65521      0.023246
    3.66013      0.025547
    3.66506      0.023628
    3.66999      0.023820
    3.67491      0.023295
    3.67984      0.022922
    3.68477      0.024394
    3.68969      0.023799
    3.69462      0.021669
    3.69954      0.024771
    3.70447      0.025714
    3.70940      0.026214
    3.71432      0.024514
    3.71925      0.022902
    3.72418      0.022139
    3.72910      0.022100
    3.73403      0.024665
    3.73895      0.026650
    3.74388      0.024511
    3.74881      0.026511
    3.75373      0.024592
    3.75866      0.024088
    3.76358      0.025885
    3.76851      0.022910
    3.77344      0.025269
    3.77836      0.024276
    3.78329      0.026547
    3.78822      0.025118
    3.79314      0.024164
    3.79807      0.026110
    3.80299      0.023074
    3.80792      0.024828
    3.81285      0.024424
    3.81777      0.025471
    3.82270      0.025247
    3.82762      0.025078
    3.83255      0.024014
    3.83748      0.026091
    3.84240      0.024547
    3.84733      0.027787
    3.85226      0.021893
    3.85718      0.028230
    3.86211      0.026715
    3.86703      0.025992
    3.87196      0.025327
    3.87689      0.023905
    3.88181      0.025052
    3.88674      0.025640
    3.89166      0.026550
    3.89659      0.028064
    3.90152      0.025084
    3.90644      0.026133
    3.91137      0.026679
    3.91630      0.026240
    3.92122      0.027301
    3.92615      0.024322
    3.93107      0.025199
    3.93600      0.021110
    3.94093      0.027675
    3.94585      0.027391
    3.95078      0.026858
    3.95570      0.028425
    3.96063      0.027097
    3.96556      0.026055
    3.97048      0.028841
    3.97541      0.028038
    3.98034      0.027310
    3.98526      0.024188
    3.99019      0.029231
    3.99511      0.026059
    4.00004      0.024934
    4.00497      0.028766
    4.00989      0.026254
    4.01482      0.027966
    4.01974      0.030245
    4.02467      0.025444
    4.02960      0.024628
    4.03452      0.022736
    4.03945      0.024593
    4.04438      0.026786
    4.04930      0.025295
    4.05423      0.027127
    4.05915      0.025021
    4.06408      0.026956
    4.06901      0.025169
    4.07393      0.025210
    4.07886      0.027401
    4.08378      0.027332
    4.08871      0.024796
    4.09364      0.029317
    4.09856      0.028302
    4.10349      0.028929
    4.10842      0.024135
    4.11334      0.030174
    4.11827      0.025107
    4.12319      0.026114
    4.12812      0.027435
    4.13305      0.029299
    4.13797      0.025780
    4.14290      0.029916
    4.14782      0.028522
    4.15275      0.026017
    4.15768      0.030499
    4.16260      0.028988
    4.16753      0.025319
    4.17246      0.025561
    4.17738      0.028822
    4.18231      0.026709
    4.18723      0.027461
    4.19216      0.029226
    4.19709      0.025864
    4.20201      0.028251
    4.20694      0.027458
    4.21186      0.026766
    4.21679      0.024978
    4.22172      0.024912
    4.22664      0.023869
    4.23157      0.025558
    4.23650      0.026120
    4.24142      0.023211
